WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hesham Egypt Tour Guide,https://www.tripadvisor.com/AttractionProductReview-g294201-d19282990-Private_Cairo_City_Tour_Day_or_Night_include_Meal_and_Carriage_Horse-Cairo_Cairo_G.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19282990-Private_Cairo_City_Tour_Day_or_Night_include_Meal_and_Carriage_Horse-Cairo_Cairo_G.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/19/52/1a/caption.jpg?w=500&h=400&s=1,Private Cairo City Tour Day or Night include Meal and Carriage Horse,116.,https://www.tripadvisor.com/Attraction_Review-g294201-d7797819-Reviews-Hesham_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,Bus Tours,2 hours,Explore Cairo in a different way with a night tour that includes a horse-carriage ride and a walking tour of downtown Cairo…,Free cancellation,,,from,$52.00,per adult,More info,Taking safety measures
20,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Best Holidays,https://www.tripadvisor.com/AttractionProductReview-g294201-d15546354-Giza_Pyramids_Sphinx_Saqqara_Dahshur_Full_Day_PRIVATE_Guided_Tour-Cairo_Cairo_Gove.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d15546354-Giza_Pyramids_Sphinx_Saqqara_Dahshur_Full_Day_PRIVATE_Guided_Tour-Cairo_Cairo_Gove.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/74/a6/a3/caption.jpg?w=500&h=400&s=1,"Giza Pyramids , Sphinx, Saqqara & Dahshur Full-Day PRIVATE Guided Tour",117.,https://www.tripadvisor.com/Attraction_Review-g294205-d15990511-Reviews-Egypt_Best_Holidays-Luxor_Nile_River_Valley.html,Bus Tours,6+ hours,"Journey the famous Great Pyramids of Giza with your expert guide ,, Explore the ancient Step Pyramid of Djoser at the Sakkara…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$33.00,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Menatours,https://www.tripadvisor.com/AttractionProductReview-g294201-d20269813-Cairo_Airport_Shuttle_Service_Transfer-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d20269813-Cairo_Airport_Shuttle_Service_Transfer-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/14/e8/6d/caption.jpg?w=500&h=400&s=1,Cairo Airport Shuttle Service Transfer,118.,https://www.tripadvisor.com/Attraction_Review-g294201-d16605015-Reviews-Menatours-Cairo_Cairo_Governorate.html,,60–90 minutes,"With our air-conditioned buses you will have quality bus rides from the airport to your selected hotel in Heliopolis, Down…",Free cancellation,,,from,$16.00,per adult,More info,Taking safety measures
16,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Go Travel Egypt - Day Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d11463749-Cairo_full_day_city_tour_with_private_modern_car_and_tour_guide-Cairo_Cairo_Govern.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11463749-Cairo_full_day_city_tour_with_private_modern_car_and_tour_guide-Cairo_Cairo_Govern.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/43/3c/caption.jpg?w=500&h=400&s=1,Cairo full day city tour with private modern car and tour guide,119.,https://www.tripadvisor.com/Attraction_Review-g294201-d2010479-Reviews-Go_Travel_Egypt_Day_Tours-Cairo_Cairo_Governorate.html,Bus Tours,6–8 hours,"• What will your Guide do:

• Meet you at your address for pickup and escort you to your adventure before returning back…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$150.00,per group,More info,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Sofy Egypt Tours,,https://www.tripadvisor.com/AttractionProductReview-g294201-d23480770-Private_Dinner_Cruise_with_belly_dancing-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/36/3d/48/caption.jpg?w=500&h=400&s=1,Private Dinner Cruise with belly dancing,120.,https://www.tripadvisor.com/Attraction_Review-g294202-d23395309-Reviews-Sofy_Egypt_Tours-Giza_Giza_Governorate.html,Nightlife,2 hours,A dinner cruise on a Nile River Steamer is a fabulous way to enjoy a night out while you’re visiting Cairo. You'll cruise…,Free cancellation,,,from,$35.00,per adult,More info,Taking safety measures
5,,,,,,,,,1,4,,6,,,,,,,
"8,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=QXZFXy9BdHRyYWN0aW9ucy1nMjk0MjAxLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUNhaXJvX0NhaXJvX0dvdmVybm9yYXRlLmh0bWxfcHIy,,,,,,,,,,,,,,,,
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hesham Egypt Tour Guide,https://www.tripadvisor.com/AttractionProductReview-g294201-d11485255-4_Hour_Islamic_Cairo_Private_Tour_with_Al_Azhar_Khan_Al_Khalili-Cairo_Cairo_Govern.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11485255-4_Hour_Islamic_Cairo_Private_Tour_with_Al_Azhar_Khan_Al_Khalili-Cairo_Cairo_Govern.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b6/ae/e3/caption.jpg?w=500&h=400&s=1,"4-Hour Islamic Cairo Private Tour with Al-Azhar, Khan Al-Khalili",121.,https://www.tripadvisor.com/Attraction_Review-g294201-d7797819-Reviews-Hesham_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,Spend 4 hours exploring on an Islamic tour to visit the oldest mosque and Islamic architecture in Cairo.with private pick…,Free cancellation,,,from,$39.00,per adult,More info,Taking safety measures
82,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12955310-Full_Day_Tour_To_Giza_Pyramids_Egyptian_Museum_and_Khan_Khalili_Bazaar-Cairo_Cairo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12955310-Full_Day_Tour_To_Giza_Pyramids_Egyptian_Museum_and_Khan_Khalili_Bazaar-Cairo_Cairo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/8c/df/68/caption.jpg?w=500&h=400&s=1,Full Day Tour To Giza Pyramids Egyptian Museum and Khan Khalili Bazaar,122.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Car Tours,8–10 hours,Day Tour to Giza Pyramids Egyptian Museum and Bazaar is the best option that Covers best things to do in Cairo and Giza …,Free cancellation,98% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$20.00,per adult,More info,
19,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By OceanAir Travels,https://www.tripadvisor.com/AttractionProductReview-g294201-d23846695-Cairo_Pyramids_of_Giza_Sphinx_Saqqara_Memphis_Lunch-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d23846695-Cairo_Pyramids_of_Giza_Sphinx_Saqqara_Memphis_Lunch-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/e1/85/5b/caption.jpg?w=500&h=400&s=1,"Cairo: Pyramids of Giza, Sphinx, Saqqara, Memphis & Lunch",123.,https://www.tripadvisor.com/Attraction_Review-g294201-d19512684-Reviews-OceanAir_Travels-Cairo_Cairo_Governorate.html,Full-day Tours,6+ hours,An exciting voyage exploring the interesting Egyptian history and earth’s greatest civilization is a truly enlightening …,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$53.00,per adult,More info,
13,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Let's Explore Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d11464023-Half_Day_Private_Guided_Tour_of_Coptic_Cairo_with_Lunch-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11464023-Half_Day_Private_Guided_Tour_of_Coptic_Cairo_with_Lunch-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/a5/54/caption.jpg?w=500&h=400&s=1,Half-Day Private Guided Tour of Coptic Cairo with Lunch,124.,https://www.tripadvisor.com/Attraction_Review-g294201-d7736828-Reviews-Let_s_Explore_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,"Explore Coptic Cairo, also called Old Cairo, where you can see some world-famous churches. Scholars believe that the holy…",Free cancellation,92% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$25.00,per adult,More info,
27,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egyptian Felucca Ride On The Nile,https://www.tripadvisor.com/AttractionProductReview-g294201-d12028724-Short_Felucca_Trip_On_The_Nile_In_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12028724-Short_Felucca_Trip_On_The_Nile_In_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/11/ca/d9/caption.jpg?w=500&h=400&s=1,Short Felucca Trip On The Nile In Cairo,125.,https://www.tripadvisor.com/Attraction_Review-g294201-d6787415-Reviews-Egyptian_Felucca_Ride_On_The_Nile-Cairo_Cairo_Governorate.html,Bus Tours,2 hours,Felucca trip in Cairo Stars at 16:00 pm Emo Tours` Representative will pick you up from your hotel and transfer you to downtown…,Free cancellation,,,from,$30.00,per adult,More info,Taking safety measures
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d13009316-Half_Day_Tour_To_The_National_Museum_of_Egyptian_Civilization-Cairo_Cairo_Governor.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d13009316-Half_Day_Tour_To_The_National_Museum_of_Egyptian_Civilization-Cairo_Cairo_Governor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/48/cb/8a/caption.jpg?w=500&h=400&s=1,Half Day Tour To The National Museum of Egyptian Civilization,126.,https://www.tripadvisor.com/Attraction_Review-g294201-d19605120-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,tour starts at 9:00 am with Pickup from your hotel in Cairo or Giza By Emo Tours guide to start your half day tour visiting…,Free cancellation,,,from,$45.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Best Of Egypt Tours,,https://www.tripadvisor.com/AttractionProductReview-g294201-d17474871-Evening_Sound_Light_Show_at_Giza_Pyramids-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/82/34/a5/caption.jpg?w=500&h=400&s=1,Evening Sound & Light Show at Giza Pyramids,127.,https://www.tripadvisor.com/Attraction_Review-g294202-d16845008-Reviews-Best_Of_Egypt_Tours-Giza_Giza_Governorate.html,,3 hours,Enjoy a nice evening inside the Giza Pyramids area and listen to the stories of the Egyptian history while you have your…,Free cancellation,,,from,$35.00,per adult,More info,Taking safety measures
123,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12960485-8_hours_Cairo_day_Tour_to_Giza_Pyramids_Memphis_City_Sakkara_and_Dahshur-Cairo_Cai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12960485-8_hours_Cairo_day_Tour_to_Giza_Pyramids_Memphis_City_Sakkara_and_Dahshur-Cairo_Cai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/0b/c2/a4/caption.jpg?w=500&h=400&s=1,"8 hours Cairo day Tour to Giza Pyramids, Memphis City, Sakkara and Dahshur",128.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Car Tours,8–10 hours,"Cairo half day tour visits Giza Pyramids Sphinx one of Egypt top attractions, Memphis Citythat was the ancient Capital of…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$65.00,per adult,More info,
12,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12936035-Discover_The_Historical_Mosques_In_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12936035-Discover_The_Historical_Mosques_In_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/54/55/5e/caption.jpg?w=500&h=400&s=1,Discover The Historical Mosques In Cairo,129.,https://www.tripadvisor.com/Attraction_Review-g294202-d1856892-Reviews-Emo_Tours_Egypt-Giza_Giza_Governorate.html,Car Tours,6 hours,"Half Day Trip To Islamic Cairo Explore the Citadel, the Alabaster Mosque, the Al-Rifa'i Mosque, the Sultan Hassan Mosque…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$55.00,per adult,More info,
13,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d11473797-Private_Departure_Transfer_from_Hotels_in_Cairo_or_Giza_to_Cairo_International_Air.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11473797-Private_Departure_Transfer_from_Hotels_in_Cairo_or_Giza_to_Cairo_International_Air.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ca/58/5b/caption.jpg?w=500&h=400&s=1,Private Departure Transfer from Hotels in Cairo or Giza to Cairo International Airport,130.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,,1 hour,Private pick-up transfer from any hotels located in Cairo or Giza to Cairo International airport. The transfer is by private…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$45.00,per group,More info,
23,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12976136-Half_Day_Tour_To_Giza_Pyramids_Sphinx-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12976136-Half_Day_Tour_To_Giza_Pyramids_Sphinx-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/a7/be/d2/caption.jpg?w=500&h=400&s=1,Half Day Tour To Giza Pyramids & Sphinx,131.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,As per requested time start your with Short layover tour to Giza pyramids and Sphinx with pick up from Cairo airport by …,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$10.00,per adult,More info,
30,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Safe Travel,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567195-Sound_and_Light_Show_at_Giza_Pyramids-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567195-Sound_and_Light_Show_at_Giza_Pyramids-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/95/95/54/caption.jpg?w=500&h=400&s=1,Sound and Light Show at Giza Pyramids,132.,https://www.tripadvisor.com/Attraction_Review-g14182912-d19898218-Reviews-Egypt_Safe_Travel-Kafrat_Nassar_Giza_Governorate.html,Light & Sound Shows,2 hours,Sound and Light show at Giza pyramids Starts every night in English Where you listen to the ancient history Using Sound …,Free cancellation,,,from,$45.00,per adult,More info,Taking safety measures
